true_trial,false_trial,emotion,difficulty,trial,level
41,100,5,28.58118755,878,2
2,47,2,28.56863134,879,6
5,45,1,28.566241,880,3
24,88,3,28.55346348,881,9
93,45,1,28.55234273,882,3
23,54,3,28.54983028,883,9
73,14,3,28.52828311,884,9
22,12,3,28.5248906,885,9
66,44,2,28.52374183,886,6
84,24,4,28.51008855,887,2
31,55,4,28.50418617,888,2
3,28,1,28.50407351,889,3
73,94,3,28.50350415,890,9
33,80,4,28.50001775,891,2
10,49,2,28.49804539,892,6
3,47,1,28.49571238,893,3
81,23,4,28.49496454,894,2
14,79,2,28.49072238,895,6
31,73,4,28.48907732,896,2
79,109,3,28.48386483,897,9
5,29,1,28.48085647,898,3
92,34,1,28.47698457,899,3
69,46,1,28.47187187,900,3
10,41,2,28.45787985,901,6
93,29,1,28.45688901,902,3
68,81,2,28.45297167,903,6
25,5,3,28.44778758,904,9
3,43,1,28.43630465,905,3
25,84,3,28.43551911,906,9
24,85,3,28.43254072,907,9
73,68,3,28.43191896,908,9
2,25,2,28.43037603,909,6
66,105,2,28.42488793,910,6
13,44,2,28.42336537,911,6
24,18,3,28.41589058,912,9
42,92,5,28.38997565,913,2
72,17,3,28.37705951,914,9
93,22,2,28.37485977,915,6
100,28,2,28.37265817,916,6
66,106,2,28.36417803,917,6
66,29,2,28.35612264,918,6
107,13,5,28.34747211,919,2
3,42,1,28.34301384,920,3
64,107,2,28.33400505,921,6
42,66,5,28.3317511,922,2
14,59,2,28.32991966,923,6
25,65,3,28.3282127,924,9
22,13,3,28.31757639,925,9
3,41,1,28.30771268,926,3
15,105,2,28.3038333,927,6
91,23,2,28.29892962,928,6
22,66,3,28.28715107,930,9
3,30,1,28.28392069,931,3
14,77,2,28.28308326,932,6
100,21,2,28.28150962,933,6
3,44,1,28.27787044,934,3
69,28,2,28.26563137,935,6
15,106,2,28.25916785,936,6
106,94,5,28.25899061,937,2
11,34,2,28.25798427,938,6
107,10,5,28.2470066,939,2
13,29,2,28.23920466,940,6
75,66,3,28.22483295,941,9
3,23,1,28.22037318,942,3
2,28,1,28.2138346,943,3
2,47,1,28.20512277,944,3
25,3,3,28.20360173,945,10
42,68,5,28.19474217,946,2
69,21,2,28.18820266,947,6
73,70,3,28.17961885,948,10
69,51,1,28.17939762,949,4
13,105,2,28.17729731,950,6
81,24,4,28.16845231,951,2
2,43,1,28.14609293,952,4
3,49,1,28.1406721,953,4
13,106,2,28.12435133,954,7
93,53,2,28.11746791,955,7
68,40,2,28.11567823,956,7
73,69,3,28.10788474,957,10
1,76,1,28.10782003,958,4
100,49,2,28.09839381,959,7
22,64,3,28.09261085,960,10
66,51,2,28.09093168,961,7
25,109,3,28.08040232,962,10
109,18,4,28.07052342,963,2
43,1,5,28.06449619,964,2
106,64,5,28.06415764,965,2
5,27,1,28.06360497,966,4
15,51,2,28.0544944,967,7
2,42,1,28.05399712,968,4
94,73,2,28.04139134,969,7
73,93,3,28.03789809,970,10
3,21,1,28.03563444,971,4
43,14,5,28.02394001,972,2
88,23,4,28.02365313,973,2
100,41,2,28.02215572,974,7
2,41,1,28.0188922,975,4
93,27,1,28.0153498,976,4
69,49,2,28.00850944,977,7
3,39,1,28.0084614,978,4
69,33,1,28.0046721,979,4
75,4,3,27.99624315,980,10
2,30,1,27.99527986,981,4
2,44,1,27.98885521,982,4
93,79,2,27.97382652,983,7
3,50,1,27.96579691,984,4
66,71,2,27.95900565,985,7
92,79,1,27.95330228,986,4
69,41,2,27.94872397,987,7
2,44,2,27.94861571,988,7
72,13,3,27.94171519,989,10
107,93,5,27.9407323,990,2
15,42,2,27.9401652,991,7
12,43,2,27.9373919,992,7
2,23,1,27.93172107,993,4
109,75,4,27.93085777,994,2
15,71,2,27.92308535,995,7
5,26,1,27.90871804,996,4
107,4,5,27.90513137,997,2
15,30,2,27.90046408,998,7
91,28,2,27.89027134,999,7
70,107,2,27.88730468,1000,7
3,45,1,27.88246802,1001,4
75,1,3,27.87842898,1002,10
13,51,2,27.87411923,1003,7
10,43,2,27.86389564,1004,7
92,38,1,27.85566745,1005,4
24,19,3,27.85410544,1006,10
2,49,1,27.85332006,1007,4
93,59,2,27.83585267,1008,7
28,1,5,27.82512279,1009,2
12,24,2,27.82363202,1010,7
73,2,3,27.81953757,1011,10
93,26,1,27.81744932,1012,4
3,29,1,27.80192539,1013,4
107,69,5,27.79407675,1014,2
69,105,1,27.79324246,1015,4
12,27,2,27.78973935,1016,7
28,14,5,27.78892329,1017,3
107,17,5,27.78540504,1018,3
91,21,2,27.78059913,1019,7
73,92,3,27.78059598,1020,10
93,77,2,27.77812725,1021,7
11,75,2,27.76914973,1022,7
2,29,2,27.76450687,1023,7
105,35,3,27.7643277,1024,10
10,24,2,27.7638969,1025,7
2,21,1,27.74871607,1026,4
71,98,3,27.74778144,1027,10
12,47,2,27.7430726,1028,7
13,71,2,27.74306905,1029,7
27,8,3,27.73625024,1030,10
2,39,1,27.72132176,1031,4
5,25,1,27.72112301,1032,4
10,27,2,27.72014892,1033,7
1,81,1,27.71995446,1034,4
107,70,5,27.71745631,1035,3
22,91,3,27.71405581,1036,10
43,11,5,27.71314062,1037,3
5,40,1,27.71281971,1038,4
88,24,4,27.70249465,1039,2
15,110,2,27.70187238,1040,7
1,59,1,27.69949371,1041,4
105,9,3,27.69550049,1042,10
33,56,4,27.69209833,1043,2
68,26,2,27.68989877,1044,7
92,104,1,27.68841697,1045,4
10,47,2,27.68336902,1046,7
15,39,2,27.68200952,1047,7
2,50,1,27.67911792,1048,4
75,64,3,27.67384504,1049,10
14,50,2,27.67159698,1050,7
66,110,2,27.65314114,1051,7
93,25,1,27.63798296,1052,4
109,7,4,27.63061797,1053,2
107,7,5,27.6272307,1054,3
43,9,5,27.62409318,1055,3
79,8,3,27.61469985,1056,10
93,40,1,27.60083988,1057,4
72,99,3,27.60003782,1058,10
12,25,2,27.59950201,1059,7
2,45,1,27.59669149,1060,4
91,49,2,27.59526068,1061,7
1,77,1,27.59437,1062,4
11,58,2,27.58412545,1063,7
15,45,2,27.57217461,1064,7
2,105,2,27.5655382,1065,7
109,72,4,27.56123132,1066,2
1,52,1,27.55584443,1067,4
10,25,2,27.55378477,1068,7
107,2,5,27.54056588,1069,3
41,62,5,27.53856056,1070,3
11,83,2,27.52357576,1071,7
2,106,2,27.51850604,1072,8
2,29,1,27.51745079,1073,4
43,3,5,27.51588085,1074,3
91,41,2,27.49827599,1075,8
75,91,3,27.49776213,1076,10
28,11,5,27.48315821,1077,3
66,30,2,27.47165669,1078,8
14,108,2,27.47163976,1079,8
13,110,2,27.47045548,1080,8
5,46,1,27.46751118,1081,4
22,87,3,27.4651903,1082,10
27,90,3,27.46053398,1083,10
73,32,3,27.45754286,1084,10
68,109,2,27.44424748,1085,8
24,34,3,27.44235966,1086,10
94,22,2,27.43819252,1087,8
14,55,2,27.43556081,1088,8
43,5,5,27.42314046,1089,3
105,37,3,27.41388736,1090,10
109,74,4,27.41269691,1091,2
13,42,2,27.41163915,1092,8
66,42,2,27.41032885,1093,8
3,27,1,27.4099548,1094,4
13,30,2,27.39790102,1095,8
28,9,5,27.39771113,1096,3
24,38,3,27.39095029,1097,10
105,108,3,27.36389467,1098,10
92,37,1,27.35638304,1099,4
69,110,1,27.34843952,1100,4
23,48,3,27.34353905,1101,10
14,56,2,27.34261745,1102,8
69,106,1,27.33856961,1103,4
69,71,1,27.33718484,1104,4
93,46,1,27.33323925,1105,4
109,9,4,27.32717954,1106,2
69,107,1,27.31087311,1107,4
109,77,4,27.30878714,1108,2
43,15,5,27.30714479,1109,3
92,60,1,27.30205681,1110,5
100,43,2,27.29954795,1111,8
28,3,5,27.2972915,1112,3
2,51,2,27.29605,1113,8
69,43,2,27.28912055,1114,8
79,90,3,27.27828456,1115,10
3,26,1,27.27448607,1116,5
107,6,5,27.2557364,1117,3
17,23,2,27.24567707,1118,8
107,20,5,27.23770917,1119,3
94,53,2,27.21104517,1120,8
28,5,5,27.20509257,1121,3
92,74,1,27.20210062,1122,5
42,91,5,27.19857693,1123,3
100,24,2,27.18158693,1124,8
69,24,2,27.18046133,1125,8
100,27,2,27.17047128,1126,8
2,71,2,27.16785845,1127,8
72,18,3,27.16360679,1128,10
69,27,2,27.16060386,1129,8
107,12,5,27.1543251,1130,3
93,51,1,27.14467459,1131,5
2,27,1,27.12723356,1132,5
66,39,2,27.12369406,1133,8
84,21,4,27.12067485,1134,2
13,39,2,27.12036528,1135,8
100,47,2,27.1147821,1136,8
69,47,2,27.11224218,1137,8
75,33,3,27.10958362,1138,10
28,15,5,27.09446885,1139,3
3,40,1,27.0926012,1140,5
3,25,1,27.0899706,1141,5
64,73,2,27.08876304,1142,8
10,44,2,27.08341151,1143,8
5,51,1,27.07740275,1144,5
94,79,2,27.07307283,1145,8
1,54,1,27.06175317,1146,5
14,54,2,27.0612035,1147,8
12,44,2,27.05580064,1148,8
25,8,3,27.05444901,1149,10
71,96,3,27.05159007,1150,10
21,67,3,27.04694264,1151,10
22,31,3,27.04578406,1152,10
66,45,2,27.03423388,1153,8
41,8,5,27.03023822,1154,3
93,50,2,27.02975073,1155,8
1,84,1,27.02775434,1156,5
5,33,1,27.02454202,1157,5
2,42,2,27.02299176,1158,8
1,109,1,27.01379851,1159,5
71,7,3,27.01267356,1160,10
13,45,2,27.00896142,1161,8
2,26,1,26.99375523,1162,5
93,108,2,26.989718,1163,8
106,100,5,26.98833808,1164,3
2,30,2,26.98440508,1165,8
75,12,3,26.97794562,1166,10
43,13,5,26.96466098,1167,3
69,25,2,26.96436911,1168,8
75,87,3,26.96091384,1169,10
12,105,2,26.95821888,1170,8
100,25,2,26.95624412,1171,8
107,16,5,26.95291143,1172,3
107,92,5,26.93836418,1173,3
2,110,2,26.92781074,1174,8
94,59,2,26.92555041,1175,8
44,1,5,26.91157182,1176,3
42,94,5,26.9057944,1177,3
12,106,2,26.90454835,1178,8
17,28,2,26.90300601,1179,8
10,29,2,26.89976642,1180,8
93,55,2,26.89343676,1181,9
43,10,5,26.89298121,1182,3
11,72,2,26.89210073,1183,9
107,66,5,26.88523222,1184,3
44,14,5,26.87641673,1185,3
94,77,2,26.87557068,1186,9
12,29,2,26.87247764,1187,9
68,46,2,26.86598324,1188,9
3,46,1,26.86368694,1189,5
93,33,1,26.86208567,1190,5
72,65,3,26.85896168,1191,10
22,5,3,26.84167198,1192,10
17,21,2,26.82620118,1193,9
2,40,1,26.81333205,1194,5
2,25,1,26.81037949,1195,5
25,90,3,26.8088434,1196,10
93,56,2,26.80451585,1197,9
70,73,2,26.80247197,1198,9
24,104,3,26.78953097,1199,10
22,99,3,26.78287487,1200,10
73,100,3,26.77471333,1201,10
28,13,5,26.76227861,1202,3
93,105,1,26.76019649,1203,5
109,17,4,26.7512398,1204,2
2,39,2,26.74997593,1205,9
81,21,4,26.74826854,1206,2
107,68,5,26.73232881,1207,3
41,97,5,26.72135176,1208,3
10,105,2,26.71986694,1209,9
1,80,1,26.7192821,1210,5
5,105,1,26.71507882,1211,5
15,107,2,26.71356011,1212,9
91,43,2,26.70603858,1213,9
69,73,1,26.7011038,1214,5
28,10,5,26.69229595,1215,3
68,76,2,26.6855635,1216,9
42,64,5,26.68098767,1217,3
10,106,2,26.67482298,1218,9
17,49,2,26.64690282,1220,9
73,4,3,26.64304734,1221,11
109,97,4,26.64212227,1222,2
12,51,2,26.64098844,1223,9
2,45,2,26.63718702,1224,9
75,17,3,26.63388367,1225,11
72,84,3,26.63350818,1226,11
43,4,5,26.61554845,1227,3
21,82,3,26.61289569,1228,11
17,41,2,26.59972024,1229,9
109,12,4,26.59373099,1230,2
2,46,1,26.58614789,1231,5
22,3,3,26.58605549,1232,11
91,24,2,26.5778033,1233,9
44,11,5,26.57442145,1234,3
91,27,2,26.57402008,1235,9
64,22,2,26.56142476,1236,9
27,63,3,26.55963962,1237,11
69,108,1,26.55448156,1238,5
1,103,1,26.55126228,1239,5
70,22,2,26.5467281,1240,9
104,23,4,26.52578284,1241,2
93,54,2,26.51821105,1242,9
12,71,2,26.51529937,1243,9
91,47,2,26.51092297,1244,9
66,107,2,26.50743438,1245,9
44,9,5,26.49261561,1246,3
31,25,4,26.49043696,1247,2
43,17,5,26.48214252,1248,3
27,89,3,26.47050558,1249,11
22,84,3,26.46954411,1250,11
10,51,2,26.45679106,1251,9
68,31,2,26.45402692,1252,9
69,83,1,26.45315879,1253,5
69,44,2,26.45006168,1254,9
3,33,1,26.44650082,1255,5
73,1,3,26.43930354,1256,11
100,105,2,26.42865764,1257,9
28,4,5,26.42501805,1258,3
79,63,3,26.42212824,1259,11
71,46,3,26.41724313,1261,11
1,34,1,26.41086355,1262,5
69,31,1,26.40983689,1263,5
109,3,4,26.39789481,1264,2
44,3,5,26.39768559,1265,3
69,24,1,26.39655847,1266,5
100,44,2,26.39304019,1267,9
3,51,1,26.39235891,1268,5
13,107,2,26.37623451,1269,9
100,106,2,26.36997883,1270,9
23,39,3,26.36839966,1271,11
43,7,5,26.36308089,1272,3
73,62,3,26.35927259,1273,11
91,25,2,26.34451653,1274,9
43,2,5,26.33471688,1275,3
10,71,2,26.33238716,1276,9
5,110,1,26.32686801,1277,5
33,2,4,26.32031733,1278,2
22,65,3,26.31891187,1279,11
72,109,3,26.31530548,1280,11
43,93,5,26.31517905,1281,3
5,106,1,26.31091589,1282,5
88,21,4,26.30859799,1283,2
93,110,1,26.30697123,1284,5
64,53,2,26.30540776,1285,9
44,5,5,26.30297605,1286,3
93,106,1,26.3025897,1287,5
69,105,2,26.30193092,1288,9
93,71,1,26.29787436,1289,5
28,17,5,26.29306697,1290,3
79,89,3,26.28618316,1291,11
11,80,2,26.28536305,1292,9
69,29,2,26.28182138,1293,9
5,71,1,26.27868391,1294,5
29,1,5,26.27344777,1295,4
93,107,1,26.27321152,1296,5
5,107,1,26.27216055,1297,5
21,98,3,26.26905441,1298,11
14,52,2,26.25633138,1299,9
69,106,2,26.24946782,1300,9
104,24,4,26.24665472,1301,2
12,110,2,26.23045882,1302,9
29,14,5,26.22685992,1303,4
100,29,2,26.22656438,1304,9
75,13,3,26.21596813,1305,11
44,15,5,26.19869631,1306,4
23,97,3,26.19585513,1307,11
10,42,2,26.19296891,1308,9
56,15,3,26.19173747,1309,11
56,11,3,26.18973836,1310,11
43,69,5,26.18774905,1311,4
28,7,5,26.17847664,1312,4
64,79,2,26.17399487,1313,9
2,33,1,26.17172383,1314,5
28,2,5,26.15287693,1315,4
56,10,3,26.15251697,1316,11
11,102,2,26.151061,1317,10
22,109,3,26.14814565,1318,11
27,18,3,26.14266903,1319,11
43,70,5,26.1384738,1320,4
10,30,2,26.1378452,1321,10
2,51,1,26.12369711,1322,5
94,50,2,26.12333356,1323,10
11,60,2,26.11606029,1324,10
70,53,2,26.10999556,1325,10
43,20,5,26.10944752,1326,4
10,110,2,26.09916873,1327,10
33,16,4,26.09684372,1328,2
1,38,1,26.0963925,1329,5
73,33,3,26.09553995,1330,11
100,51,2,26.09254837,1331,10
94,108,2,26.08849595,1332,10
28,93,5,26.07870656,1333,4
109,80,4,26.0665237,1334,2
92,88,1,26.06135984,1335,5
69,53,1,26.05244881,1336,5
3,105,1,26.04923807,1337,5
12,42,2,26.04722257,1338,10
43,6,5,26.03139578,1339,4
64,59,2,26.02176714,1340,10
12,30,2,26.01952306,1341,10
91,105,2,26.01718893,1342,10
94,55,2,26.01125415,1343,10
92,55,1,26.01046613,1344,6
27,88,3,26.00932965,1345,11
17,43,2,26.00627626,1346,10
69,51,2,26.00313767,1347,10
31,20,4,25.98596753,1348,2
70,79,2,25.98302428,1349,10
64,77,2,25.9789237,1350,10
100,71,2,25.96949005,1351,10
73,17,3,25.96356565,1352,11
28,69,5,25.95477415,1353,4
43,12,5,25.95456126,1354,4
91,106,2,25.95152315,1355,10
11,82,2,25.94979622,1356,10
14,81,2,25.94690109,1357,10
28,20,5,25.93755385,1358,4
69,48,1,25.92568279,1359,6
14,40,2,25.92467379,1360,10
106,62,5,25.92343912,1361,4
105,78,3,25.92317728,1362,11
94,56,2,25.92206052,1363,10
10,39,2,25.92019345,1364,10
29,11,5,25.91848913,1365,4
25,63,3,25.91622706,1366,11
28,70,5,25.90964313,1367,4
2,107,2,25.90880639,1368,10
17,24,2,25.905918,1369,10
69,71,2,25.88075203,1370,10
44,13,5,25.87423571,1371,4
79,88,3,25.87229771,1372,11
71,81,3,25.86470767,1373,11
92,58,1,25.8604019,1374,6
34,23,4,25.85631614,1375,2
28,6,5,25.85494641,1376,4
17,27,2,25.85351543,1377,10
33,53,4,25.85060076,1378,2
27,85,3,25.84749924,1379,11
21,7,3,25.84267762,1380,11
70,59,2,25.84042607,1381,10
25,89,3,25.83955605,1382,11
29,9,5,25.8308769,1383,4
17,47,2,25.8191659,1384,10
75,99,3,25.81246385,1385,11
44,10,5,25.81082212,1386,4
10,45,2,25.8036849,1387,10
70,77,2,25.79899347,1388,10
55,15,3,25.79217256,1389,11
15,73,2,25.79062774,1390,10
72,31,3,25.78488112,1391,11
2,105,1,25.78334575,1392,6
28,12,5,25.78093406,1393,4
15,22,2,25.77596281,1394,10
73,12,3,25.77298715,1395,11
55,11,3,25.76430357,1396,11
79,18,3,25.76024963,1397,11
43,16,5,25.7598096,1398,4
79,85,3,25.75633169,1399,11
55,10,3,25.74676623,1400,11
12,39,2,25.7420783,1401,10
87,23,4,25.741196,1402,2
91,44,2,25.72526368,1403,10
21,96,3,25.72394275,1404,11
107,91,5,25.72348981,1405,4
42,100,5,25.72195595,1406,4
29,3,5,25.71966518,1407,4
31,14,4,25.71868212,1408,2
5,73,1,25.7140566,1409,6
17,25,2,25.70229825,1410,10
3,110,1,25.69810891,1411,6
93,52,2,25.69067515,1412,10
1,37,1,25.67859846,1413,6
33,59,4,25.67788667,1414,2
3,106,1,25.67741068,1415,6
1,79,1,25.66597077,1416,6
100,110,2,25.6634661,1417,10
14,26,2,25.65445056,1418,10
93,73,1,25.65255584,1419,6
73,66,3,25.64636484,1420,11
94,54,2,25.644476,1421,10
3,71,1,25.63783753,1422,6
3,107,1,25.63722408,1423,6
71,16,3,25.63571911,1424,12
91,51,2,25.63546308,1425,10
31,13,4,25.63399277,1426,2
12,45,2,25.6242001,1427,10
29,5,5,25.62238211,1428,4
22,8,3,25.61231142,1429,12
69,110,2,25.61046339,1430,10
5,31,1,25.60244378,1431,6
25,18,3,25.59669817,1432,12
34,24,4,25.59421318,1433,2
28,16,5,25.58993037,1434,4
73,13,3,25.57733256,1435,12
91,29,2,25.56113063,1436,10
5,108,1,25.55990545,1437,6
5,24,1,25.54838122,1438,6
44,4,5,25.54813802,1439,4
43,92,5,25.52036141,1440,4
91,71,2,25.51410836,1441,11
29,15,5,25.51007524,1442,4
93,108,1,25.50876016,1443,6
5,83,1,25.49740562,1444,6
68,103,2,25.48535344,1445,11
69,30,2,25.47259667,1446,11
39,1,5,25.46812177,1447,4
87,24,4,25.46694556,1448,2
69,42,2,25.46594817,1449,11
73,64,3,25.46097406,1450,12
93,81,2,25.45253927,1451,11
62,23,2,25.4508754,1452,11
43,66,5,25.4468316,1453,4
2,110,1,25.434974,1454,6
70,50,2,25.42736947,1455,11
39,14,5,25.4163592,1456,4
72,95,3,25.41526342,1457,12
2,106,1,25.41469728,1458,6
44,17,5,25.41389914,1459,4
1,104,1,25.40591368,1460,6
93,83,1,25.40435875,1461,6
33,60,4,25.3963179,1462,3
107,94,5,25.38209105,1463,4
66,73,2,25.37884033,1464,11
25,88,3,25.37745578,1465,12
2,71,1,25.37441538,1466,6
2,107,1,25.37437733,1467,6
33,61,4,25.36214857,1468,3
100,30,2,25.35769701,1469,11
24,95,3,25.34733763,1470,12
43,68,5,25.34435716,1471,4
106,8,5,25.33025175,1472,4
100,42,2,25.32861937,1473,11
13,73,2,25.32210686,1474,11
93,40,2,25.31913185,1476,11
64,50,2,25.31423813,1477,11
28,92,5,25.31119302,1478,4
44,7,5,25.30418807,1479,4
44,2,5,25.28944057,1480,4
68,61,2,25.27792973,1481,11
109,56,4,25.27420068,1482,3
93,31,1,25.2718161,1483,6
27,19,3,25.25441636,1484,12
68,74,2,25.25390571,1485,11
93,24,1,25.25164543,1486,6
28,66,5,25.23915281,1487,4
72,86,3,25.23806802,1488,12
79,19,3,25.23044268,1489,12
24,86,3,25.22840394,1490,12
44,93,5,25.22609002,1491,4
17,44,2,25.22169749,1492,11
72,3,3,25.21662121,1493,12
72,5,3,25.21646181,1494,12
64,108,2,25.21265435,1495,11
25,85,3,25.20817007,1496,12
33,11,4,25.20441472,1497,3
15,53,2,25.19883794,1498,11
69,39,2,25.18926769,1499,11
84,105,4,25.18912205,1500,3
5,48,1,25.18355152,1501,6
107,64,5,25.17336074,1502,4
21,46,3,25.17061823,1503,12
29,13,5,25.16787858,1504,4
64,55,2,25.16553309,1505,11
91,110,2,25.16521518,1506,11
75,18,3,25.15898409,1507,12
74,15,3,25.14754185,1508,12
28,68,5,25.14166408,1509,4
5,53,1,25.13603635,1510,6
3,31,1,25.13118607,1511,6
68,33,2,25.13097661,1512,11
106,97,5,25.13055343,1513,4
75,65,3,25.12893516,1514,12
14,109,2,25.12772638,1515,11
74,11,3,25.12481548,1516,12
12,107,2,25.12405555,1517,11
3,73,1,25.12193842,1518,6
73,91,3,25.10804249,1519,12
62,28,2,25.10782348,1520,11
29,10,5,25.10697605,1521,5
74,10,3,25.10592802,1522,12
39,11,5,25.10591739,1523,5
44,69,5,25.10392231,1524,5
1,60,1,25.10381883,1525,6
10,107,2,25.10379764,1526,11
33,1,4,25.0986481,1527,3
70,108,2,25.08943055,1528,11
69,45,2,25.08938956,1529,11
22,90,3,25.08931237,1530,12
70,55,2,25.08759435,1531,11
15,79,2,25.08274342,1532,11
44,20,5,25.08122375,1533,5
64,56,2,25.07806051,1534,11
56,94,3,25.07163191,1535,12
3,24,1,25.06851613,1536,6
11,78,2,25.06197449,1537,11
44,70,5,25.05841794,1538,5
104,21,4,25.04651295,1539,3
105,20,3,25.03855655,1540,12
17,29,2,25.03843367,1541,11
13,22,2,25.03288932,1542,11
100,39,2,25.03231612,1543,11
17,105,2,25.02390479,1544,11
62,21,2,25.02137695,1545,11
39,9,5,25.01747629,1546,5
92,56,1,25.0131449,1547,6
1,74,1,25.0108631,1548,6
93,26,2,25.00814006,1549,11
70,56,2,25.00566517,1550,11
93,53,1,25.00236026,1551,6
56,68,3,24.99933397,1552,12
24,7,3,24.98839374,1553,12
44,6,5,24.98500554,1554,5
49,1,5,24.98367088,1555,5
17,106,2,24.9792407,1556,11
51,1,5,24.9742662,1558,5
3,108,1,24.96876037,1559,6
41,18,5,24.96472221,1560,5
71,35,3,24.95581017,1561,12
66,22,2,24.95517747,1562,11
75,84,3,24.95306133,1563,12
2,73,2,24.94346239,1564,11
49,14,5,24.94227628,1565,5
100,45,2,24.93317074,1566,11
69,76,1,24.93234611,1567,6
51,14,5,24.92733941,1568,5
3,83,1,24.92348935,1569,6
15,59,2,24.92144537,1570,11
44,12,5,24.91414136,1571,5
42,62,5,24.90211335,1572,5
105,58,3,24.90166949,1573,12
23,102,3,24.90160479,1574,12
39,3,5,24.90141489,1575,5
15,77,2,24.89670342,1576,11
84,22,4,24.88666218,1577,3
73,87,3,24.87160008,1578,12
2,31,1,24.86854373,1579,6
2,73,1,24.86253757,1580,6
56,14,3,24.85989812,1581,12
92,22,1,24.85752938,1582,6
14,46,2,24.85747545,1583,12
81,105,4,24.85716139,1584,3
24,98,3,24.8555399,1585,12
79,34,3,24.85156386,1586,12
62,49,2,24.85106631,1587,12
71,9,3,24.85095012,1588,12
68,104,2,24.84549336,1589,12
94,52,2,24.83669786,1590,12
27,38,3,24.83499549,1591,12
27,34,3,24.82833646,1592,12
29,4,5,24.82287397,1593,5
64,54,2,24.81393964,1594,12
79,38,3,24.81191283,1595,12
2,24,1,24.80481021,1596,6
15,50,2,24.80384077,1597,12
39,5,5,24.80070984,1598,5
2,22,2,24.79441374,1599,12
93,48,1,24.79343702,1600,6
23,103,3,24.79160115,1601,12
62,41,2,24.78894675,1602,12
70,54,2,24.75896535,1603,12
68,57,2,24.75495721,1604,12
56,70,3,24.75479477,1605,12
17,51,2,24.74935681,1606,12
3,48,1,24.74675387,1607,6
72,90,3,24.73751018,1608,12
44,16,5,24.7234343,1609,5
2,108,1,24.71035121,1610,6
56,69,3,24.69542872,1611,12
39,15,5,24.68820617,1612,5
29,17,5,24.68421091,1613,5
66,53,2,24.66935266,1614,12
29,93,5,24.6676438,1615,5
2,83,1,24.66597484,1616,7
13,53,2,24.65880547,1617,12
55,14,3,24.65288869,1618,12
75,109,3,24.64823915,1619,13
49,11,5,24.64298643,1620,5
51,11,5,24.63664908,1621,5
17,71,2,24.63242692,1622,12
97,23,2,24.62947944,1623,12
91,30,2,24.62742225,1624,12
56,93,3,24.62467467,1625,13
93,109,2,24.60947771,1626,12
25,19,3,24.6039573,1627,13
69,81,1,24.60103458,1628,7
3,53,1,24.58870989,1629,7
14,31,2,24.58274505,1630,12
91,42,2,24.58226808,1631,12
69,59,1,24.57984236,1632,7
68,101,2,24.57792697,1633,12
94,81,2,24.57559873,1634,12
29,7,5,24.56782799,1635,5
49,9,5,24.56290781,1636,5
14,76,2,24.56185559,1637,12
69,107,2,24.56026057,1638,12
29,2,5,24.55588411,1639,5
42,8,5,24.55160462,1640,5
51,9,5,24.55083941,1641,5
66,79,2,24.54923201,1642,12
55,94,3,24.54569317,1643,13
13,79,2,24.543237,1644,12
100,107,2,24.53963987,1645,12
29,69,5,24.53874399,1646,5
21,81,3,24.53785624,1647,13
92,89,1,24.53464296,1648,7
105,54,3,24.5268568,1649,13
71,37,3,24.50452011,1650,13
69,77,1,24.49999069,1651,7
24,96,3,24.49648849,1652,13
2,48,1,24.48832141,1653,7
34,21,4,24.48571182,1654,3
